"Date_Analyse";"hypothese";"Etang";"Date_Debut_Orage";"Date_Fin_Orage";"Pluie_Total_BV_mm";"Ruissellement_Reel_Sonde_mm";"Volume_Calcule_INRAE_mm";"Volume_Calcule_CN_mm";"Biais_Global_INRAE_mm";"Biais_Global_CN_mm";"RMSE_INRAE_mm";"RMSE_CN_mm"
"2026-06-15 10:08";"0.35/200/2";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;10,93;20,35;-9,38;0,04;4,25;6,94
"2026-06-15 10:08";"0.40/200/2";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;12,49;20,35;-7,81;0,04;4,33;6,94
"2026-06-15 10:08";"0.50/200/2";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;15,61;20,35;-4,69;0,04;4,58;6,94
"2026-06-15 10:08";"0.20/225/2";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;6,48;20,35;-13,82;0,04;4,25;6,94
"2026-06-15 10:08";"0.30/225/2";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;9,73;20,35;-10,58;0,04;4,25;6,94
"2026-06-15 10:08";"0.35/225/2";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;11,35;20,35;-8,96;0,04;4,32;6,94
"2026-06-15 10:08";"0.40/225/2";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;12,97;20,35;-7,34;0,04;4,41;6,94
"2026-06-15 10:08";"0.50/225/2";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;16,21;20,35;-4,09;0,04;4,71;6,94
"2026-06-15 10:08";"0.20/250/2";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;6,62;20,35;-13,68;0,04;4,26;6,94
"2026-06-15 10:08";"0.30/250/2";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;9,93;20,35;-10,37;0,04;4,29;6,94
"2026-06-15 10:08";"0.35/250/2";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;11,59;20,35;-8,71;0,04;4,36;6,94
"2026-06-15 10:08";"0.40/250/2";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;13,25;20,35;-7,06;0,04;4,47;6,94
"2026-06-15 10:08";"0.50/250/2";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;16,56;20,35;-3,75;0,04;4,8;6,94
"2026-06-15 10:08";"0.20/150/3";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;4,83;20,35;-15,48;0,04;4,1;6,94
"2026-06-15 10:08";"0.30/150/3";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;7,24;20,35;-13,06;0,04;3,93;6,94
"2026-06-15 10:08";"0.35/150/3";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;8,45;20,35;-11,85;0,04;3,88;6,94
"2026-06-15 10:08";"0.40/150/3";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;9,66;20,35;-10,65;0,04;3,85;6,94
"2026-06-15 10:08";"0.50/150/3";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;12,07;20,35;-8,23;0,04;3,87;6,94
"2026-06-15 10:08";"0.20/175/3";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;5,18;20,35;-15,12;0,04;4,14;6,94
"2026-06-15 10:08";"0.30/175/3";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;7,77;20,35;-12,53;0,04;4,01;6,94
"2026-06-15 10:08";"0.35/175/3";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;9,07;20,35;-11,24;0,04;3,98;6,94
"2026-06-15 10:08";"0.40/175/3";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;10,36;20,35;-9,94;0,04;3,98;6,94
"2026-06-15 10:08";"0.50/175/3";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;12,95;20,35;-7,35;0,04;4,06;6,94
"2026-06-15 10:08";"0.20/200/3";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;5,51;20,35;-14,8;0,04;4,17;6,94
"2026-06-15 10:08";"0.30/200/3";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;8,26;20,35;-12,05;0,04;4,07;6,94
"2026-06-15 10:08";"0.35/200/3";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;9,63;20,35;-10,67;0,04;4,07;6,94
"2026-06-15 10:08";"0.40/200/3";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;11,01;20,35;-9,29;0,04;4,09;6,94
"2026-06-15 10:08";"0.50/200/3";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;13,76;20,35;-6,54;0,04;4,22;6,94
"2026-06-15 10:08";"0.20/225/3";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;5,77;20,35;-14,54;0,04;4,2;6,94
"2026-06-15 10:08";"0.30/225/3";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;8,65;20,35;-11,65;0,04;4,13;6,94
"2026-06-15 10:08";"0.35/225/3";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;10,1;20,35;-10,21;0,04;4,14;6,94
"2026-06-15 10:08";"0.40/225/3";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;11,54;20,35;-8,77;0,04;4,19;6,94
"2026-06-15 10:08";"0.50/225/3";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;14,42;20,35;-5,88;0,04;4,36;6,94
"2026-06-15 10:08";"0.20/250/3";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;5,95;20,35;-14,35;0,04;4,22;6,94
"2026-06-15 10:08";"0.30/250/3";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;8,93;20,35;-11,38;0,04;4,17;6,94
"2026-06-15 10:08";"0.35/250/3";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;10,41;20,35;-9,89;0,04;4,2;6,94
"2026-06-15 10:08";"0.40/250/3";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;11,9;20,35;-8,4;0,04;4,26;6,94
"2026-06-15 10:08";"0.50/250/3";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;14,88;20,35;-5,43;0,04;4,47;6,94
"2026-06-15 10:08";"0.20/150/4";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;4,51;20,35;-15,8;0,04;4,04;6,94
"2026-06-15 10:08";"0.30/150/4";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;6,76;20,35;-13,54;0,04;3,82;6,94
"2026-06-15 10:08";"0.35/150/4";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;7,89;20,35;-12,41;0,04;3,75;6,94
"2026-06-15 10:08";"0.40/150/4";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;9,02;20,35;-11,29;0,04;3,69;6,94
"2026-06-15 10:08";"0.50/150/4";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;11,27;20,35;-9,03;0,04;3,65;6,94
"2026-06-15 10:08";"0.20/175/4";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;4,74;20,35;-15,56;0,04;4,09;6,94
"2026-06-15 10:08";"0.30/175/4";"ROUE RONZUEL";2025-04-14;2025-04-19;89,29;20,3;7,11;20,35;-13,19;0,04;3,91;6,94
