"Horizon","Modele_Meteo_Desc","Scenario","Categorie","Pluie_Moyenne_mm","Ecoulement_Global_Moy","Evaporation_Global_Moy","Captage_Global_Moy","Remplissage_20Mars_Moy","Remplissage_1Sept_Moy"
"2030-2040 (Proche)","IPSL-CM5A (Hiver humide/Été extrême)","2. Aléatoire (Fixe)","3. Étang Exutoire",971.089344,0.09245563593829807,0.16803566389480973,0.36097338143236896,85.10445899058956,54.930737211475815
"2030-2040 (Proche)","IPSL-CM5A (Hiver humide/Été extrême)","3. Aléatoire (Variable)","1. Étang de Tête",971.089344,0.09003795087532636,0.169825138630112,0.3609418285419093,46.17800372836431,22.37154498488644
"2030-2040 (Proche)","IPSL-CM5A (Hiver humide/Été extrême)","3. Aléatoire (Variable)","2. Étang de Milieu",971.089344,0.09003795087532636,0.169825138630112,0.3609418285419093,59.22625623790739,36.313331743320525
"2030-2040 (Proche)","IPSL-CM5A (Hiver humide/Été extrême)","3. Aléatoire (Variable)","3. Étang Exutoire",971.089344,0.09003795087532636,0.169825138630112,0.3609418285419093,83.629512866545,53.94771272345432
"2030-2040 (Proche)","IPSL-CM5A (Hiver humide/Été extrême)","4. Opti (Vidange seule)","1. Étang de Tête",971.089344,0.0873477931262511,0.16714558422614212,0.36083369801936566,36.54515689858029,16.36002045235704
"2030-2040 (Proche)","IPSL-CM5A (Hiver humide/Été extrême)","4. Opti (Vidange seule)","2. Étang de Milieu",971.089344,0.0873477931262511,0.16714558422614212,0.36083369801936566,66.71814308021771,42.19940299185863
"2030-2040 (Proche)","IPSL-CM5A (Hiver humide/Été extrême)","4. Opti (Vidange seule)","3. Étang Exutoire",971.089344,0.0873477931262511,0.16714558422614212,0.36083369801936566,78.75842456743301,50.868727314765216
"2030-2040 (Proche)","IPSL-CM5A (Hiver humide/Été extrême)","5. Opti (Synchronisation Totale)","1. Étang de Tête",971.089344,0.08863075958203134,0.16642545247376378,0.3607543517551382,36.54515689858029,16.36002045235704
"2030-2040 (Proche)","IPSL-CM5A (Hiver humide/Été extrême)","5. Opti (Synchronisation Totale)","2. Étang de Milieu",971.089344,0.08863075958203134,0.16642545247376378,0.3607543517551382,66.33367900301485,41.96958578671457
"2030-2040 (Proche)","IPSL-CM5A (Hiver humide/Été extrême)","5. Opti (Synchronisation Totale)","3. Étang Exutoire",971.089344,0.08863075958203134,0.16642545247376378,0.3607543517551382,78.75842456743301,50.868727314765216
"2030-2040 (Proche)","IPSL-CM5A (Humide)","1. Aléatoire (Taille)","1. Étang de Tête",1080.634176,0.12060447092117405,0.1458895190791887,0.36880056370929837,48.03470266374427,36.002851149409146
"2030-2040 (Proche)","IPSL-CM5A (Humide)","1. Aléatoire (Taille)","2. Étang de Milieu",1080.634176,0.12060447092117405,0.1458895190791887,0.36880056370929837,62.8666577290025,48.16477074079
"2030-2040 (Proche)","IPSL-CM5A (Humide)","1. Aléatoire (Taille)","3. Étang Exutoire",1080.634176,0.12060447092117405,0.1458895190791887,0.36880056370929837,85.14600051859469,60.07240514442989
"2030-2040 (Proche)","IPSL-CM5A (Humide)","2. Aléatoire (Fixe)","1. Étang de Tête",1080.634176,0.12156222356635288,0.1458009914590491,0.3688318208634494,54.83637946564446,41.13844808063519
"2030-2040 (Proche)","IPSL-CM5A (Humide)","2. Aléatoire (Fixe)","2. Étang de Milieu",1080.634176,0.12156222356635288,0.1458009914590491,0.3688318208634494,61.0854896506037,47.29990762687563
"2030-2040 (Proche)","IPSL-CM5A (Humide)","2. Aléatoire (Fixe)","3. Étang Exutoire",1080.634176,0.12156222356635288,0.1458009914590491,0.3688318208634494,85.07423043510423,59.996254342164164
"2030-2040 (Proche)","IPSL-CM5A (Humide)","3. Aléatoire (Variable)","1. Étang de Tête",1080.634176,0.12044931890474507,0.14551903580827613,0.36877086870094167,53.52881480289415,39.543509031043016
"2030-2040 (Proche)","IPSL-CM5A (Humide)","3. Aléatoire (Variable)","2. Étang de Milieu",1080.634176,0.12044931890474507,0.14551903580827613,0.36877086870094167,64.8592145590602,49.85068168530427
"2030-2040 (Proche)","IPSL-CM5A (Humide)","3. Aléatoire (Variable)","3. Étang Exutoire",1080.634176,0.12044931890474507,0.14551903580827613,0.36877086870094167,84.92473322760597,60.07240514442989
"2030-2040 (Proche)","IPSL-CM5A (Humide)","4. Opti (Vidange seule)","1. Étang de Tête",1080.634176,0.11891992883331157,0.14134109031753256,0.3688504492064039,40.83707058482051,29.32878665790581
"2030-2040 (Proche)","IPSL-CM5A (Humide)","4. Opti (Vidange seule)","2. Étang de Milieu",1080.634176,0.11891992883331157,0.14134109031753256,0.3688504492064039,71.59284706041235,54.36202315156094
"2030-2040 (Proche)","IPSL-CM5A (Humide)","4. Opti (Vidange seule)","3. Étang Exutoire",1080.634176,0.11891992883331157,0.14134109031753256,0.3688504492064039,78.76129818203073,58.54244697408165
"2030-2040 (Proche)","IPSL-CM5A (Humide)","5. Opti (Synchronisation Totale)","1. Étang de Tête",1080.634176,0.11981736939257924,0.1408810948925682,0.368763396655151,40.83707058482051,29.32878665790581
"2030-2040 (Proche)","IPSL-CM5A (Humide)","5. Opti (Synchronisation Totale)","2. Étang de Milieu",1080.634176,0.11981736939257924,0.1408810948925682,0.368763396655151,71.3016862557742,54.196499783672124
"2030-2040 (Proche)","IPSL-CM5A (Humide)","5. Opti (Synchronisation Totale)","3. Étang Exutoire",1080.634176,0.11981736939257924,0.1408810948925682,0.368763396655151,78.76129818203073,58.54244697408165
"2030-2040 (Proche)","MPI-ESM (Intermédiaire)","1. Aléatoire (Taille)","1. Étang de Tête",956.61216,0.10190352750824988,0.17440998905904304,0.3638998010286797,39.988519955998946,25.80114899926983
"2030-2040 (Proche)","MPI-ESM (Intermédiaire)","1. Aléatoire (Taille)","2. Étang de Milieu",956.61216,0.10190352750824988,0.17440998905904304,0.3638998010286797,54.56599257909268,36.50005784359935
