"Date_Analyse";"hypothese";"Etang";"Date_Debut_Orage";"Date_Fin_Orage";"Pluie_Total_BV_mm";"Ruissellement_Reel_Sonde_mm";"Volume_Calcule_INRAE_mm";"Volume_Calcule_CN_mm";"Biais_Global_INRAE_mm";"Biais_Global_CN_mm";"RMSE_INRAE_mm";"RMSE_CN_mm"
"2026-06-15 10:23";"0.20/150/2";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;1,41;0,24;0,85;-0,32;0,34;0,19
"2026-06-15 10:23";"0.30/150/2";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;1,99;0,24;1,43;-0,32;0,46;0,19
"2026-06-15 10:23";"0.35/150/2";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;2,29;0,24;1,72;-0,32;0,52;0,19
"2026-06-15 10:23";"0.40/150/2";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;2,58;0,24;2,02;-0,32;0,58;0,19
"2026-06-15 10:23";"0.50/150/2";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;3,16;0,24;2,6;-0,32;0,71;0,19
"2026-06-15 10:23";"0.20/175/2";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;1,17;0,24;0,6;-0,32;0,29;0,19
"2026-06-15 10:23";"0.30/175/2";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;1,63;0,24;1,07;-0,32;0,38;0,19
"2026-06-15 10:23";"0.35/175/2";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;1,86;0,24;1,3;-0,32;0,43;0,19
"2026-06-15 10:23";"0.40/175/2";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;2,09;0,24;1,53;-0,32;0,48;0,19
"2026-06-15 10:23";"0.50/175/2";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;2,56;0,24;1,99;-0,32;0,58;0,19
"2026-06-15 10:23";"0.20/200/2";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,99;0,24;0,42;-0,32;0,26;0,19
"2026-06-15 10:23";"0.30/200/2";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;1,36;0,24;0,8;-0,32;0,33;0,19
"2026-06-15 10:23";"0.35/200/2";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;1,54;0,24;0,98;-0,32;0,37;0,19
"2026-06-15 10:23";"0.40/200/2";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;1,73;0,24;1,17;-0,32;0,4;0,19
"2026-06-15 10:23";"0.50/200/2";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;2,1;0,24;1,54;-0,32;0,48;0,19
"2026-06-15 10:23";"0.20/225/2";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,85;0,24;0,29;-0,32;0,24;0,19
"2026-06-15 10:23";"0.30/225/2";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;1,16;0,24;0,59;-0,32;0,29;0,19
"2026-06-15 10:23";"0.35/225/2";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;1,31;0,24;0,75;-0,32;0,32;0,19
"2026-06-15 10:23";"0.40/225/2";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;1,46;0,24;0,9;-0,32;0,35;0,19
"2026-06-15 10:23";"0.50/225/2";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;1,77;0,24;1,2;-0,32;0,41;0,19
"2026-06-15 10:23";"0.20/250/2";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,75;0,24;0,19;-0,32;0,23;0,19
"2026-06-15 10:23";"0.30/250/2";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;1;0,24;0,44;-0,32;0,27;0,19
"2026-06-15 10:23";"0.35/250/2";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;1,13;0,24;0,57;-0,32;0,29;0,19
"2026-06-15 10:23";"0.40/250/2";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;1,25;0,24;0,69;-0,32;0,31;0,19
"2026-06-15 10:23";"0.50/250/2";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;1,51;0,24;0,95;-0,32;0,36;0,19
"2026-06-15 10:23";"0.20/150/3";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,85;0,24;0,29;-0,32;0,24;0,19
"2026-06-15 10:23";"0.30/150/3";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;1,15;0,24;0,59;-0,32;0,29;0,19
"2026-06-15 10:23";"0.35/150/3";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;1,3;0,24;0,74;-0,32;0,32;0,19
"2026-06-15 10:23";"0.40/150/3";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;1,45;0,24;0,89;-0,32;0,35;0,19
"2026-06-15 10:23";"0.50/150/3";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;1,76;0,24;1,2;-0,32;0,41;0,19
"2026-06-15 10:23";"0.20/175/3";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,65;0,24;0,08;-0,32;0,21;0,19
"2026-06-15 10:23";"0.30/175/3";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,85;0,24;0,29;-0,32;0,24;0,19
"2026-06-15 10:23";"0.35/175/3";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,95;0,24;0,39;-0,32;0,26;0,19
"2026-06-15 10:23";"0.40/175/3";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;1,05;0,24;0,49;-0,32;0,27;0,19
"2026-06-15 10:23";"0.50/175/3";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;1,25;0,24;0,69;-0,32;0,31;0,19
"2026-06-15 10:23";"0.20/200/3";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,52;0,24;-0,04;-0,32;0,2;0,19
"2026-06-15 10:23";"0.30/200/3";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,66;0,24;0,1;-0,32;0,22;0,19
"2026-06-15 10:23";"0.35/200/3";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,73;0,24;0,17;-0,32;0,22;0,19
"2026-06-15 10:23";"0.40/200/3";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,8;0,24;0,24;-0,32;0,23;0,19
"2026-06-15 10:23";"0.50/200/3";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,94;0,24;0,38;-0,32;0,25;0,19
"2026-06-15 10:23";"0.20/225/3";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,44;0,24;-0,12;-0,32;0,2;0,19
"2026-06-15 10:23";"0.30/225/3";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,54;0,24;-0,02;-0,32;0,2;0,19
"2026-06-15 10:23";"0.35/225/3";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,59;0,24;0,03;-0,32;0,21;0,19
"2026-06-15 10:23";"0.40/225/3";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,64;0,24;0,08;-0,32;0,21;0,19
"2026-06-15 10:23";"0.50/225/3";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,74;0,24;0,18;-0,32;0,23;0,19
"2026-06-15 10:23";"0.20/250/3";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,39;0,24;-0,17;-0,32;0,19;0,19
"2026-06-15 10:23";"0.30/250/3";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,46;0,24;-0,1;-0,32;0,2;0,19
"2026-06-15 10:23";"0.35/250/3";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,5;0,24;-0,06;-0,32;0,2;0,19
"2026-06-15 10:23";"0.40/250/3";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,54;0,24;-0,02;-0,32;0,2;0,19
"2026-06-15 10:23";"0.50/250/3";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,61;0,24;0,05;-0,32;0,21;0,19
"2026-06-15 10:23";"0.20/150/4";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,55;0,24;-0,01;-0,32;0,2;0,19
"2026-06-15 10:23";"0.30/150/4";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,71;0,24;0,15;-0,32;0,22;0,19
"2026-06-15 10:23";"0.35/150/4";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,79;0,24;0,23;-0,32;0,23;0,19
"2026-06-15 10:23";"0.40/150/4";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,86;0,24;0,3;-0,32;0,24;0,19
"2026-06-15 10:23";"0.50/150/4";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;1,02;0,24;0,46;-0,32;0,27;0,19
"2026-06-15 10:23";"0.20/175/4";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,42;0,24;-0,15;-0,32;0,19;0,19
"2026-06-15 10:23";"0.30/175/4";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,5;0,24;-0,06;-0,32;0,2;0,19
"2026-06-15 10:23";"0.35/175/4";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,55;0,24;-0,01;-0,32;0,2;0,19
"2026-06-15 10:23";"0.40/175/4";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,59;0,24;0,03;-0,32;0,21;0,19
"2026-06-15 10:23";"0.50/175/4";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,68;0,24;0,12;-0,32;0,22;0,19
"2026-06-15 10:23";"0.20/200/4";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,34;0,24;-0,22;-0,32;0,19;0,19
"2026-06-15 10:23";"0.30/200/4";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,4;0,24;-0,16;-0,32;0,19;0,19
"2026-06-15 10:23";"0.35/200/4";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,42;0,24;-0,14;-0,32;0,19;0,19
"2026-06-15 10:23";"0.40/200/4";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,45;0,24;-0,11;-0,32;0,2;0,19
"2026-06-15 10:23";"0.50/200/4";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,5;0,24;-0,06;-0,32;0,2;0,19
"2026-06-15 10:23";"0.20/225/4";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,31;0,24;-0,26;-0,32;0,19;0,19
"2026-06-15 10:23";"0.30/225/4";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,34;0,24;-0,22;-0,32;0,19;0,19
"2026-06-15 10:23";"0.35/225/4";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,36;0,24;-0,21;-0,32;0,19;0,19
"2026-06-15 10:23";"0.40/225/4";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,37;0,24;-0,19;-0,32;0,19;0,19
"2026-06-15 10:23";"0.50/225/4";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,41;0,24;-0,16;-0,32;0,19;0,19
"2026-06-15 10:23";"0.20/250/4";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,28;0,24;-0,28;-0,32;0,19;0,19
"2026-06-15 10:23";"0.30/250/4";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,31;0,24;-0,26;-0,32;0,19;0,19
"2026-06-15 10:23";"0.35/250/4";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,32;0,24;-0,25;-0,32;0,19;0,19
"2026-06-15 10:23";"0.40/250/4";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,33;0,24;-0,23;-0,32;0,19;0,19
"2026-06-15 10:23";"0.50/250/4";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,35;0,24;-0,21;-0,32;0,19;0,19
"2026-06-15 10:23";"0.20/150/5";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,4;0,24;-0,16;-0,32;0,19;0,19
"2026-06-15 10:23";"0.30/150/5";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,48;0,24;-0,08;-0,32;0,2;0,19
"2026-06-15 10:23";"0.35/150/5";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,52;0,24;-0,04;-0,32;0,2;0,19
"2026-06-15 10:23";"0.40/150/5";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,56;0,24;0;-0,32;0,2;0,19
"2026-06-15 10:23";"0.50/150/5";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,64;0,24;0,08;-0,32;0,21;0,19
"2026-06-15 10:23";"0.20/175/5";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,32;0,24;-0,25;-0,32;0,19;0,19
"2026-06-15 10:23";"0.30/175/5";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,35;0,24;-0,21;-0,32;0,19;0,19
"2026-06-15 10:23";"0.35/175/5";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,37;0,24;-0,19;-0,32;0,19;0,19
"2026-06-15 10:23";"0.40/175/5";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,39;0,24;-0,17;-0,32;0,19;0,19
"2026-06-15 10:23";"0.50/175/5";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,43;0,24;-0,13;-0,32;0,19;0,19
"2026-06-15 10:23";"0.20/200/5";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,28;0,24;-0,28;-0,32;0,19;0,19
"2026-06-15 10:23";"0.30/200/5";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,3;0,24;-0,26;-0,32;0,19;0,19
"2026-06-15 10:23";"0.35/200/5";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,31;0,24;-0,25;-0,32;0,19;0,19
"2026-06-15 10:23";"0.40/200/5";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,32;0,24;-0,24;-0,32;0,19;0,19
"2026-06-15 10:23";"0.50/200/5";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,34;0,24;-0,22;-0,32;0,19;0,19
"2026-06-15 10:23";"0.20/225/5";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,26;0,24;-0,3;-0,32;0,19;0,19
"2026-06-15 10:23";"0.30/225/5";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,27;0,24;-0,29;-0,32;0,19;0,19
"2026-06-15 10:23";"0.35/225/5";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,28;0,24;-0,28;-0,32;0,19;0,19
"2026-06-15 10:23";"0.40/225/5";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,28;0,24;-0,28;-0,32;0,19;0,19
"2026-06-15 10:23";"0.50/225/5";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,29;0,24;-0,27;-0,32;0,19;0,19
"2026-06-15 10:23";"0.20/250/5";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,25;0,24;-0,31;-0,32;0,19;0,19
"2026-06-15 10:23";"0.30/250/5";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,26;0,24;-0,3;-0,32;0,19;0,19
"2026-06-15 10:23";"0.35/250/5";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,26;0,24;-0,3;-0,32;0,19;0,19
"2026-06-15 10:23";"0.40/250/5";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,27;0,24;-0,3;-0,32;0,19;0,19
"2026-06-15 10:23";"0.50/250/5";"CARRONNIER";2025-09-20;2025-09-25;44,58;0,56;0,27;0,24;-0,29;-0,32;0,19;0,19
