"Date_Analyse";"hypothese";"Etang";"Date_Debut_Orage";"Date_Fin_Orage";"Pluie_Total_BV_mm";"Ruissellement_Reel_Sonde_mm";"Volume_Calcule_INRAE_mm";"Volume_Calcule_CN_mm";"Biais_Global_INRAE_mm";"Biais_Global_CN_mm";"RMSE_INRAE_mm";"RMSE_CN_mm"
"2026-06-15 10:06";"0.35/250/1";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;2,86;0;1,76;-1,1;0,62;0,28
"2026-06-15 10:06";"0.40/250/1";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;3,27;0;2,17;-1,1;0,7;0,28
"2026-06-15 10:06";"0.50/250/1";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;4,09;0;2,99;-1,1;0,89;0,28
"2026-06-15 10:06";"0.20/150/2";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;1,17;0;0,07;-1,1;0,27;0,28
"2026-06-15 10:06";"0.30/150/2";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;1,75;0;0,66;-1,1;0,35;0,28
"2026-06-15 10:06";"0.35/150/2";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;2,05;0;0,95;-1,1;0,4;0,28
"2026-06-15 10:06";"0.40/150/2";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;2,34;0;1,24;-1,1;0,46;0,28
"2026-06-15 10:06";"0.50/150/2";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;2,92;0;1,83;-1,1;0,57;0,28
"2026-06-15 10:06";"0.20/175/2";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,93;0;-0,17;-1,1;0,25;0,28
"2026-06-15 10:06";"0.30/175/2";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;1,39;0;0,29;-1,1;0,3;0,28
"2026-06-15 10:06";"0.35/175/2";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;1,62;0;0,52;-1,1;0,33;0,28
"2026-06-15 10:06";"0.40/175/2";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;1,85;0;0,75;-1,1;0,37;0,28
"2026-06-15 10:06";"0.50/175/2";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;2,32;0;1,22;-1,1;0,45;0,28
"2026-06-15 10:06";"0.20/200/2";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,75;0;-0,35;-1,1;0,24;0,28
"2026-06-15 10:06";"0.30/200/2";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;1,12;0;0,02;-1,1;0,27;0,28
"2026-06-15 10:06";"0.35/200/2";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;1,31;0;0,21;-1,1;0,29;0,28
"2026-06-15 10:06";"0.40/200/2";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;1,49;0;0,39;-1,1;0,31;0,28
"2026-06-15 10:06";"0.50/200/2";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;1,86;0;0,77;-1,1;0,37;0,28
"2026-06-15 10:06";"0.20/225/2";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,61;0;-0,49;-1,1;0,24;0,28
"2026-06-15 10:06";"0.30/225/2";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,92;0;-0,18;-1,1;0,25;0,28
"2026-06-15 10:06";"0.35/225/2";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;1,07;0;-0,03;-1,1;0,26;0,28
"2026-06-15 10:06";"0.40/225/2";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;1,22;0;0,12;-1,1;0,28;0,28
"2026-06-15 10:06";"0.50/225/2";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;1,53;0;0,43;-1,1;0,32;0,28
"2026-06-15 10:06";"0.20/250/2";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,51;0;-0,59;-1,1;0,25;0,28
"2026-06-15 10:06";"0.30/250/2";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,76;0;-0,34;-1,1;0,24;0,28
"2026-06-15 10:06";"0.35/250/2";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,89;0;-0,21;-1,1;0,25;0,28
"2026-06-15 10:06";"0.40/250/2";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;1,01;0;-0,08;-1,1;0,26;0,28
"2026-06-15 10:06";"0.50/250/2";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;1,27;0;0,17;-1,1;0,28;0,28
"2026-06-15 10:06";"0.20/150/3";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,61;0;-0,49;-1,1;0,23;0,28
"2026-06-15 10:06";"0.30/150/3";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,91;0;-0,19;-1,1;0,23;0,28
"2026-06-15 10:06";"0.35/150/3";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;1,06;0;-0,04;-1,1;0,24;0,28
"2026-06-15 10:06";"0.40/150/3";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;1,21;0;0,12;-1,1;0,25;0,28
"2026-06-15 10:06";"0.50/150/3";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;1,52;0;0,42;-1,1;0,29;0,28
"2026-06-15 10:06";"0.20/175/3";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,41;0;-0,69;-1,1;0,24;0,28
"2026-06-15 10:06";"0.30/175/3";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,61;0;-0,49;-1,1;0,23;0,28
"2026-06-15 10:06";"0.35/175/3";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,71;0;-0,39;-1,1;0,23;0,28
"2026-06-15 10:06";"0.40/175/3";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,81;0;-0,29;-1,1;0,23;0,28
"2026-06-15 10:06";"0.50/175/3";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;1,01;0;-0,08;-1,1;0,23;0,28
"2026-06-15 10:06";"0.20/200/3";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,28;0;-0,82;-1,1;0,25;0,28
"2026-06-15 10:06";"0.30/200/3";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,42;0;-0,68;-1,1;0,24;0,28
"2026-06-15 10:06";"0.35/200/3";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,49;0;-0,61;-1,1;0,23;0,28
"2026-06-15 10:06";"0.40/200/3";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,56;0;-0,54;-1,1;0,23;0,28
"2026-06-15 10:06";"0.50/200/3";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,7;0;-0,39;-1,1;0,23;0,28
"2026-06-15 10:06";"0.20/225/3";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,2;0;-0,9;-1,1;0,26;0,28
"2026-06-15 10:06";"0.30/225/3";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,3;0;-0,8;-1,1;0,25;0,28
"2026-06-15 10:06";"0.35/225/3";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,35;0;-0,74;-1,1;0,24;0,28
"2026-06-15 10:06";"0.40/225/3";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,4;0;-0,69;-1,1;0,24;0,28
"2026-06-15 10:06";"0.50/225/3";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,5;0;-0,59;-1,1;0,23;0,28
"2026-06-15 10:06";"0.20/250/3";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,15;0;-0,95;-1,1;0,26;0,28
"2026-06-15 10:06";"0.30/250/3";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,22;0;-0,87;-1,1;0,26;0,28
"2026-06-15 10:06";"0.35/250/3";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,26;0;-0,84;-1,1;0,25;0,28
"2026-06-15 10:06";"0.40/250/3";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,3;0;-0,8;-1,1;0,25;0,28
"2026-06-15 10:06";"0.50/250/3";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,37;0;-0,72;-1,1;0,24;0,28
"2026-06-15 10:06";"0.20/150/4";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,31;0;-0,79;-1,1;0,24;0,28
"2026-06-15 10:06";"0.30/150/4";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,47;0;-0,63;-1,1;0,23;0,28
"2026-06-15 10:06";"0.35/150/4";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,55;0;-0,55;-1,1;0,22;0,28
"2026-06-15 10:06";"0.40/150/4";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,62;0;-0,47;-1,1;0,22;0,28
"2026-06-15 10:06";"0.50/150/4";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,78;0;-0,32;-1,1;0,21;0,28
"2026-06-15 10:06";"0.20/175/4";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,18;0;-0,92;-1,1;0,26;0,28
"2026-06-15 10:06";"0.30/175/4";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,26;0;-0,83;-1,1;0,25;0,28
"2026-06-15 10:06";"0.35/175/4";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,31;0;-0,79;-1,1;0,24;0,28
"2026-06-15 10:06";"0.40/175/4";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,35;0;-0,75;-1,1;0,24;0,28
"2026-06-15 10:06";"0.50/175/4";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,44;0;-0,66;-1,1;0,23;0,28
"2026-06-15 10:06";"0.20/200/4";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,1;0;-0,99;-1,1;0,27;0,28
"2026-06-15 10:06";"0.30/200/4";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,16;0;-0,94;-1,1;0,26;0,28
"2026-06-15 10:06";"0.35/200/4";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,18;0;-0,91;-1,1;0,26;0,28
"2026-06-15 10:06";"0.40/200/4";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,21;0;-0,89;-1,1;0,25;0,28
"2026-06-15 10:06";"0.50/200/4";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,26;0;-0,84;-1,1;0,25;0,28
"2026-06-15 10:06";"0.20/225/4";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,07;0;-1,03;-1,1;0,27;0,28
"2026-06-15 10:06";"0.30/225/4";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,1;0;-1;-1,1;0,27;0,28
"2026-06-15 10:06";"0.35/225/4";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,12;0;-0,98;-1,1;0,27;0,28
"2026-06-15 10:06";"0.40/225/4";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,13;0;-0,97;-1,1;0,26;0,28
"2026-06-15 10:06";"0.50/225/4";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,17;0;-0,93;-1,1;0,26;0,28
"2026-06-15 10:06";"0.20/250/4";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,04;0;-1,05;-1,1;0,28;0,28
"2026-06-15 10:06";"0.30/250/4";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,07;0;-1,03;-1,1;0,27;0,28
"2026-06-15 10:06";"0.35/250/4";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,08;0;-1,02;-1,1;0,27;0,28
"2026-06-15 10:06";"0.40/250/4";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,09;0;-1,01;-1,1;0,27;0,28
"2026-06-15 10:06";"0.50/250/4";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,11;0;-0,99;-1,1;0,27;0,28
"2026-06-15 10:06";"0.20/150/5";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,16;0;-0,94;-1,1;0,26;0,28
"2026-06-15 10:06";"0.30/150/5";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,24;0;-0,86;-1,1;0,25;0,28
"2026-06-15 10:06";"0.35/150/5";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,28;0;-0,82;-1,1;0,24;0,28
"2026-06-15 10:06";"0.40/150/5";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,32;0;-0,78;-1,1;0,23;0,28
"2026-06-15 10:06";"0.50/150/5";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,4;0;-0,7;-1,1;0,23;0,28
"2026-06-15 10:06";"0.20/175/5";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,08;0;-1,02;-1,1;0,27;0,28
"2026-06-15 10:06";"0.30/175/5";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,11;0;-0,98;-1,1;0,27;0,28
"2026-06-15 10:06";"0.35/175/5";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,13;0;-0,96;-1,1;0,26;0,28
"2026-06-15 10:06";"0.40/175/5";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,15;0;-0,95;-1,1;0,26;0,28
"2026-06-15 10:06";"0.50/175/5";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,19;0;-0,91;-1,1;0,25;0,28
"2026-06-15 10:06";"0.20/200/5";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,04;0;-1,06;-1,1;0,28;0,28
"2026-06-15 10:06";"0.30/200/5";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,06;0;-1,04;-1,1;0,27;0,28
"2026-06-15 10:06";"0.35/200/5";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,07;0;-1,03;-1,1;0,27;0,28
"2026-06-15 10:06";"0.40/200/5";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,08;0;-1,02;-1,1;0,27;0,28
"2026-06-15 10:06";"0.50/200/5";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,1;0;-1;-1,1;0,27;0,28
"2026-06-15 10:06";"0.20/225/5";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,02;0;-1,08;-1,1;0,28;0,28
"2026-06-15 10:06";"0.30/225/5";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,03;0;-1,06;-1,1;0,28;0,28
"2026-06-15 10:06";"0.35/225/5";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,04;0;-1,06;-1,1;0,28;0,28
"2026-06-15 10:06";"0.40/225/5";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,04;0;-1,05;-1,1;0,28;0,28
"2026-06-15 10:06";"0.50/225/5";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,06;0;-1,04;-1,1;0,27;0,28
"2026-06-15 10:06";"0.20/250/5";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,01;0;-1,09;-1,1;0,28;0,28
"2026-06-15 10:06";"0.30/250/5";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,02;0;-1,08;-1,1;0,28;0,28
"2026-06-15 10:06";"0.35/250/5";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,02;0;-1,08;-1,1;0,28;0,28
"2026-06-15 10:06";"0.40/250/5";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,03;0;-1,07;-1,1;0,28;0,28
"2026-06-15 10:06";"0.50/250/5";"GRAND ETANG LA ROUE";2025-09-20;2025-09-25;44,58;1,1;0,03;0;-1,07;-1,1;0,28;0,28
