"Date_Analyse";"hypothese";"Etang";"Date_Debut_Orage";"Date_Fin_Orage";"Pluie_Total_BV_mm";"Ruissellement_Reel_Sonde_mm";"Volume_Calcule_INRAE_mm";"Volume_Calcule_CN_mm";"Biais_Global_INRAE_mm";"Biais_Global_CN_mm";"RMSE_INRAE_mm";"RMSE_CN_mm"
"2026-06-15 10:18";"0.35/200/2";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;5,35;28,55;-33,72;-10,52;15,32;7,32
"2026-06-15 10:18";"0.40/200/2";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;6,06;28,55;-33,01;-10,52;15,19;7,32
"2026-06-15 10:18";"0.50/200/2";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;7,46;28,55;-31,61;-10,52;14,94;7,32
"2026-06-15 10:18";"0.20/225/2";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;2,72;28,55;-36,35;-10,52;15,82;7,32
"2026-06-15 10:18";"0.30/225/2";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;3,86;28,55;-35,21;-10,52;15,6;7,32
"2026-06-15 10:18";"0.35/225/2";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;4,43;28,55;-34,64;-10,52;15,49;7,32
"2026-06-15 10:18";"0.40/225/2";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;5;28,55;-34,07;-10,52;15,38;7,32
"2026-06-15 10:18";"0.50/225/2";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;6,14;28,55;-32,93;-10,52;15,17;7,32
"2026-06-15 10:18";"0.20/250/2";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;2,32;28,55;-36,75;-10,52;15,9;7,32
"2026-06-15 10:18";"0.30/250/2";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;3,26;28,55;-35,81;-10,52;15,71;7,32
"2026-06-15 10:18";"0.35/250/2";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;3,73;28,55;-35,33;-10,52;15,62;7,32
"2026-06-15 10:18";"0.40/250/2";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;4,21;28,55;-34,86;-10,52;15,53;7,32
"2026-06-15 10:18";"0.50/250/2";"CORVEYZIEUX";2024-10-06;2024-10-09;79,6;39,07;5,15;28,55;-33,92;-10,52;15,35;7,32
