"Date_Analyse";"hypothese";"Etang";"Date_Debut_Orage";"Date_Fin_Orage";"Pluie_Total_BV_mm";"Ruissellement_Reel_Sonde_mm";"Volume_Calcule_INRAE_mm";"Volume_Calcule_CN_mm";"Biais_Global_INRAE_mm";"Biais_Global_CN_mm";"RMSE_INRAE_mm";"RMSE_CN_mm"
"2026-06-15 10:20";"0.20/150/1";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;8,4;8,91;-14,37;-13,86;6,76;7,07
"2026-06-15 10:20";"0.30/150/1";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;19,86;8,91;-2,91;-13,86;8,38;7,07
"2026-06-15 10:20";"0.35/150/1";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;25,32;8,91;2,55;-13,86;9,58;7,07
"2026-06-15 10:20";"0.40/150/1";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;28,32;8,91;5,56;-13,86;10,27;7,07
"2026-06-15 10:20";"0.50/150/1";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;34,33;8,91;11,56;-13,86;11,75;7,07
"2026-06-15 10:20";"0.20/175/1";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;6,74;8,91;-16,03;-13,86;6,68;7,07
"2026-06-15 10:20";"0.30/175/1";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;17,36;8,91;-5,41;-13,86;7,91;7,07
"2026-06-15 10:20";"0.35/175/1";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;22,36;8,91;-0,4;-13,86;8,9;7,07
"2026-06-15 10:20";"0.40/175/1";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;26,33;8,91;3,56;-13,86;9,8;7,07
"2026-06-15 10:20";"0.50/175/1";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;31,84;8,91;9,07;-13,86;11,12;7,07
"2026-06-15 10:20";"0.20/200/1";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;5,76;8,91;-17,01;-13,86;6,66;7,07
"2026-06-15 10:20";"0.30/200/1";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;15,24;8,91;-7,53;-13,86;7,57;7,07
"2026-06-15 10:20";"0.35/200/1";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;19,76;8,91;-3,01;-13,86;8,36;7,07
"2026-06-15 10:21";"0.40/200/1";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;24,3;8,91;1,53;-13,86;9,33;7,07
"2026-06-15 10:21";"0.50/200/1";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;29,67;8,91;6,9;-13,86;10,58;7,07
"2026-06-15 10:21";"0.20/225/1";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;5,34;8,91;-17,42;-13,86;6,65;7,07
"2026-06-15 10:21";"0.30/225/1";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;13,68;8,91;-9,08;-13,86;7,35;7,07
"2026-06-15 10:21";"0.35/225/1";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;17,95;8,91;-4,82;-13,86;8,02;7,07
"2026-06-15 10:21";"0.40/225/1";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;22,22;8,91;-0,54;-13,86;8,87;7,07
"2026-06-15 10:21";"0.50/225/1";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;27,79;8,91;5,02;-13,86;10,13;7,07
"2026-06-15 10:21";"0.20/250/1";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;4,98;8,91;-17,78;-13,86;6,64;7,07
"2026-06-15 10:21";"0.30/250/1";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;12,44;8,91;-10,33;-13,86;7,2;7,07
"2026-06-15 10:21";"0.35/250/1";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;16,5;8,91;-6,27;-13,86;7,77;7,07
"2026-06-15 10:21";"0.40/250/1";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;20,56;8,91;-2,21;-13,86;8,53;7,07
"2026-06-15 10:21";"0.50/250/1";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;26,15;8,91;3,38;-13,86;9,75;7,07
"2026-06-15 10:21";"0.20/150/2";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;6,6;8,91;-16,17;-13,86;6,68;7,07
"2026-06-15 10:21";"0.30/150/2";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;12,92;8,91;-9,85;-13,86;7,2;7,07
"2026-06-15 10:21";"0.35/150/2";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;17,5;8,91;-5,27;-13,86;7,99;7,07
"2026-06-15 10:21";"0.40/150/2";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;22,09;8,91;-0,68;-13,86;8,87;7,07
"2026-06-15 10:21";"0.50/150/2";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;31,08;8,91;8,31;-13,86;10,87;7,07
"2026-06-15 10:21";"0.20/175/2";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;5,58;8,91;-17,19;-13,86;6,64;7,07
"2026-06-15 10:21";"0.30/175/2";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;9;8,91;-13,77;-13,86;6,8;7,07
"2026-06-15 10:21";"0.35/175/2";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;12,92;8,91;-9,84;-13,86;7,21;7,07
"2026-06-15 10:21";"0.40/175/2";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;16,83;8,91;-5,94;-13,86;7,87;7,07
"2026-06-15 10:21";"0.50/175/2";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;24,04;8,91;1,27;-13,86;9,26;7,07
"2026-06-15 10:21";"0.20/200/2";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;4,72;8,91;-18,04;-13,86;6,62;7,07
"2026-06-15 10:21";"0.30/200/2";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;6,99;8,91;-15,78;-13,86;6,69;7,07
"2026-06-15 10:21";"0.35/200/2";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;9,43;8,91;-13,33;-13,86;6,83;7,07
"2026-06-15 10:21";"0.40/200/2";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;12,51;8,91;-10,26;-13,86;7,15;7,07
"2026-06-15 10:21";"0.50/200/2";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;18,64;8,91;-4,13;-13,86;8,25;7,07
"2026-06-15 10:21";"0.20/225/2";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;4,02;8,91;-18,75;-13,86;6,61;7,07
"2026-06-15 10:21";"0.30/225/2";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;5,93;8,91;-16,83;-13,86;6,65;7,07
"2026-06-15 10:21";"0.35/225/2";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;6,89;8,91;-15,88;-13,86;6,68;7,07
"2026-06-15 10:21";"0.40/225/2";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;9,21;8,91;-13,56;-13,86;6,81;7,07
"2026-06-15 10:21";"0.50/225/2";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;14,51;8,91;-8,26;-13,86;7,46;7,07
"2026-06-15 10:21";"0.20/250/2";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;3,45;8,91;-19,31;-13,86;6,61;7,07
"2026-06-15 10:21";"0.30/250/2";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;5,08;8,91;-17,69;-13,86;6,62;7,07
"2026-06-15 10:21";"0.35/250/2";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;5,89;8,91;-16,87;-13,86;6,64;7,07
"2026-06-15 10:21";"0.40/250/2";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;6,71;8,91;-16,06;-13,86;6,67;7,07
"2026-06-15 10:21";"0.50/250/2";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;11,35;8,91;-11,42;-13,86;7,02;7,07
"2026-06-15 10:21";"0.20/150/3";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;6,58;8,91;-16,19;-13,86;6,67;7,07
"2026-06-15 10:21";"0.30/150/3";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;9,88;8,91;-12,88;-13,86;6,87;7,07
"2026-06-15 10:21";"0.35/150/3";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;13,96;8,91;-8,8;-13,86;7,32;7,07
"2026-06-15 10:21";"0.40/150/3";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;18,04;8,91;-4,72;-13,86;8,04;7,07
"2026-06-15 10:21";"0.50/150/3";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;26,2;8,91;3,44;-13,86;9,91;7,07
"2026-06-15 10:21";"0.20/175/3";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;5,12;8,91;-17,65;-13,86;6,62;7,07
"2026-06-15 10:21";"0.30/175/3";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;7,58;8,91;-15,19;-13,86;6,7;7,07
"2026-06-15 10:21";"0.35/175/3";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;8,81;8,91;-13,95;-13,86;6,78;7,07
"2026-06-15 10:21";"0.40/175/3";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;11,07;8,91;-11,7;-13,86;6,95;7,07
"2026-06-15 10:21";"0.50/175/3";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;17,48;8,91;-5,28;-13,86;7,94;7,07
"2026-06-15 10:21";"0.20/200/3";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;3,94;8,91;-18,82;-13,86;6,6;7,07
"2026-06-15 10:21";"0.30/200/3";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;5,81;8,91;-16,95;-13,86;6,63;7,07
"2026-06-15 10:21";"0.35/200/3";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;6,75;8,91;-16,02;-13,86;6,66;7,07
"2026-06-15 10:21";"0.40/200/3";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;7,69;8,91;-15,08;-13,86;6,7;7,07
"2026-06-15 10:21";"0.50/200/3";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;10,76;8,91;-12,01;-13,86;6,91;7,07
"2026-06-15 10:21";"0.20/225/3";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;3,05;8,91;-19,71;-13,86;6,61;7,07
"2026-06-15 10:21";"0.30/225/3";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;4,48;8,91;-18,29;-13,86;6,6;7,07
"2026-06-15 10:21";"0.35/225/3";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;5,19;8,91;-17,57;-13,86;6,61;7,07
"2026-06-15 10:21";"0.40/225/3";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;5,91;8,91;-16,86;-13,86;6,62;7,07
"2026-06-15 10:21";"0.50/225/3";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;7,33;8,91;-15,43;-13,86;6,68;7,07
"2026-06-15 10:21";"0.20/250/3";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;2,4;8,91;-20,37;-13,86;6,62;7,07
"2026-06-15 10:21";"0.30/250/3";"CARRONNIER";2024-10-15;2024-10-19;52,7;22,77;3,5;8,91;-19,27;-13,86;6,6;7,07
