"Saison_Hydro","Categorie","Remplissage_20Mars","Remplissage_1Sept","Pluie_Totale_mm","Vol_Pluie_BV_m3","Coef_Écoulement","Coef_Évaporation","Coef_Captage","Scenario","Modele_Meteo","Modele_Meteo_Desc"
2029,"2. Étang de Milieu",45.79896481005142,29.23173180588683,869.28768,8449476.2496,0.1315189627748955,0.143837746058759,0.373748718835111,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2029,"3. Étang Exutoire",99.35499283945487,66.74469063850668,869.28768,8449476.2496,0.1315189627748955,0.143837746058759,0.373748718835111,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2030,"1. Étang de Tête",38.65934786818209,13.056787340661653,993.4099199999999,9655944.4224,0.03769170549601117,0.14383852113665255,0.34306393592744294,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2030,"2. Étang de Milieu",45.692724919416754,28.73872782664734,993.4099199999999,9655944.4224,0.03769170549601117,0.14383852113665255,0.34306393592744294,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2030,"3. Étang Exutoire",97.99723187091777,76.70823302761939,993.4099199999999,9655944.4224,0.03769170549601117,0.14383852113665255,0.34306393592744294,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2031,"1. Étang de Tête",48.203927663932376,13.620415566008237,980.73504,9532744.5888,0.09900620305496685,0.16727889172590835,0.36392671638909757,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2031,"2. Étang de Milieu",53.486024327477814,27.071810211976793,980.73504,9532744.5888,0.09900620305496685,0.16727889172590835,0.36392671638909757,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2031,"3. Étang Exutoire",0,0,980.73504,9532744.5888,0.09900620305496685,0.16727889172590835,0.36392671638909757,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2032,"1. Étang de Tête",31.128142126302834,1.461136832029027,933.74208,9075973.0176,0.11893062340521156,0.17139209267075217,0.37337234187032714,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2032,"2. Étang de Milieu",53.25465502455822,13.36112970584204,933.74208,9075973.0176,0.11893062340521156,0.17139209267075217,0.37337234187032714,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2032,"3. Étang Exutoire",98.38361756617005,31.576813480647065,933.74208,9075973.0176,0.11893062340521156,0.17139209267075217,0.37337234187032714,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2033,"1. Étang de Tête",50.96062000858175,35.062505418131984,959.85216,9329762.9952,0.050520455410492576,0.15501649071806525,0.36795589187936284,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2033,"2. Étang de Milieu",47.84846858272111,34.327031691650156,959.85216,9329762.9952,0.050520455410492576,0.15501649071806525,0.36795589187936284,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2033,"3. Étang Exutoire",100,63.31814387297411,959.85216,9329762.9952,0.050520455410492576,0.15501649071806525,0.36795589187936284,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2034,"1. Étang de Tête",72.84669086639201,66.2980054122914,1219.97664,11858172.940800002,0.06641766615204163,0.13850716271975397,0.3670848224749017,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2034,"2. Étang de Milieu",75.11819829618945,69.91090600640484,1219.97664,11858172.940800002,0.06641766615204163,0.13850716271975397,0.3670848224749017,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2034,"3. Étang Exutoire",95.69695036840315,89.33502148028029,1219.97664,11858172.940800002,0.06641766615204163,0.13850716271975397,0.3670848224749017,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2035,"1. Étang de Tête",71.83586677528378,40.25968963231385,1179.7056,11466738.432,0.1914458918775864,0.1395427065085875,0.38931295538007965,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2035,"2. Étang de Milieu",73.56268127374834,47.742876546455534,1179.7056,11466738.432,0.1914458918775864,0.1395427065085875,0.38931295538007965,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2035,"3. Étang Exutoire",0,0,1179.7056,11466738.432,0.1914458918775864,0.1395427065085875,0.38931295538007965,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2036,"1. Étang de Tête",17.994840849588112,7.765918818583221,895.98528,8708976.9216,0.09756899225945859,0.1728106591310003,0.3361543503852783,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2036,"2. Étang de Milieu",38.63847012086899,29.678332827091282,895.98528,8708976.9216,0.09756899225945859,0.1728106591310003,0.3361543503852783,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2036,"3. Étang Exutoire",98.8437939836128,73.67470205431223,895.98528,8708976.9216,0.09756899225945859,0.1728106591310003,0.3361543503852783,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2037,"1. Étang de Tête",36.484851131212615,4.548171324550565,920.16864,8944039.1808,0.10006737835324438,0.16623591654033784,0.3583320900045683,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2037,"2. Étang de Milieu",40.6709195440476,14.751392414370589,920.16864,8944039.1808,0.10006737835324438,0.16623591654033784,0.3583320900045683,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2037,"3. Étang Exutoire",98.01660884505117,56.2221483399681,920.16864,8944039.1808,0.10006737835324438,0.16623591654033784,0.3583320900045683,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2038,"1. Étang de Tête",44.69227676181906,23.415696898875577,1095.32736,10646581.939199999,0.08241914247957062,0.16310946412619287,0.37414905039208113,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2038,"2. Étang de Milieu",64.42145411137679,41.58969370815765,1095.32736,10646581.939199999,0.08241914247957062,0.16310946412619287,0.37414905039208113,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2038,"3. Étang Exutoire",96.13269910607517,64.93248994407816,1095.32736,10646581.939199999,0.08241914247957062,0.16310946412619287,0.37414905039208113,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2039,"1. Étang de Tête",51.52390527713109,37.423646790410395,1110.69792,10795983.7824,0.08267276646095616,0.12496252484051891,0.36462448877980647,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2039,"2. Étang de Milieu",48.24093792439654,39.95261924675217,1110.69792,10795983.7824,0.08267276646095616,0.12496252484051891,0.36462448877980647,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2039,"3. Étang Exutoire",97.60618416390362,75.37318921275491,1110.69792,10795983.7824,0.08267276646095616,0.12496252484051891,0.36462448877980647,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2040,"1. Étang de Tête",33.94562539743176,8.43059029872129,932.80032,9066819.1104,0.13254494599698502,0.18151797168218262,0.3553306384560152,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2040,"2. Étang de Milieu",48.39006833441426,27.5665762340794,932.80032,9066819.1104,0.13254494599698502,0.18151797168218262,0.3553306384560152,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2040,"3. Étang Exutoire",97.55801556114542,55.546709396671254,932.80032,9066819.1104,0.13254494599698502,0.18151797168218262,0.3553306384560152,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2041,"1. Étang de Tête",59.874780769391776,0,821.67264,7986658.0608,0.11130865019785804,0.2017109128847124,0.3839463229368998,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2041,"2. Étang de Milieu",59.646619411764725,13.08289956393838,821.67264,7986658.0608,0.11130865019785804,0.2017109128847124,0.3839463229368998,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2041,"3. Étang Exutoire",99.77028062059965,23.05584474596419,821.67264,7986658.0608,0.11130865019785804,0.2017109128847124,0.3839463229368998,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2042,"1. Étang de Tête",17.14632365129605,0.3022091179772048,704.98944,6852497.356799999,0.06464828732343918,0.17723972536329205,0.34847560778272807,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2042,"2. Étang de Milieu",39.484232922244544,16.81341411530872,704.98944,6852497.356799999,0.06464828732343918,0.17723972536329205,0.34847560778272807,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2042,"3. Étang Exutoire",0,0,704.98944,6852497.356799999,0.06464828732343918,0.17723972536329205,0.34847560778272807,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2043,"1. Étang de Tête",48.749654388508134,28.401082884342028,998.80992,9708432.422400001,0.033743644623113585,0.182756082839127,0.3713852795347318,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2043,"2. Étang de Milieu",49.12665956254995,33.281881114571206,998.80992,9708432.422400001,0.033743644623113585,0.182756082839127,0.3713852795347318,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2043,"3. Étang Exutoire",100,51.96891042869417,998.80992,9708432.422400001,0.033743644623113585,0.182756082839127,0.3713852795347318,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2044,"1. Étang de Tête",55.03465225057654,34.99972718294782,1140.03936,11081182.5792,0.06050108354095399,0.18656266227513887,0.36313499528155546,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2044,"2. Étang de Milieu",51.16040575647539,33.84995342547844,1140.03936,11081182.5792,0.06050108354095399,0.18656266227513887,0.36313499528155546,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2044,"3. Étang Exutoire",99.79575431849501,53.712634373267875,1140.03936,11081182.5792,0.06050108354095399,0.18656266227513887,0.36313499528155546,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2045,"1. Étang de Tête",86.92291200864328,36.57727650596335,1223.19936,11889497.7792,0.13882579379247217,0.14716091914671178,0.37663681923837417,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2045,"2. Étang de Milieu",72.87546830486876,38.13920181262941,1223.19936,11889497.7792,0.13882579379247217,0.14716091914671178,0.37663681923837417,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2045,"3. Étang Exutoire",99.71477087353321,54.16403401222071,1223.19936,11889497.7792,0.13882579379247217,0.14716091914671178,0.37663681923837417,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2046,"1. Étang de Tête",22.345934863611813,1.7133787416111284,852.43968,8285713.6896,0.06522887130329302,0.20130457459922932,0.33416913820548433,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2046,"2. Étang de Milieu",44.46456084905486,23.929219193766023,852.43968,8285713.6896,0.06522887130329302,0.20130457459922932,0.33416913820548433,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2046,"3. Étang Exutoire",100,66.7691422773035,852.43968,8285713.6896,0.06522887130329302,0.20130457459922932,0.33416913820548433,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2047,"1. Étang de Tête",57.67093965038466,46.583028749798025,992.96064,9651577.4208,0.07009227143422166,0.14171248399937483,0.3697349029823194,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2047,"2. Étang de Milieu",47.26244288606212,41.78933147530323,992.96064,9651577.4208,0.07009227143422166,0.14171248399937483,0.3697349029823194,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2047,"3. Étang Exutoire",100,77.46209486346193,992.96064,9651577.4208,0.07009227143422166,0.14171248399937483,0.3697349029823194,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2048,"1. Étang de Tête",24.90198161746486,2.0439781814815254,882.47232,8577630.950399999,0.09899567253301703,0.16808103867156435,0.3456663241036244,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2048,"2. Étang de Milieu",42.63840453284513,19.52100856009166,882.47232,8577630.950399999,0.09899567253301703,0.16808103867156435,0.3456663241036244,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2048,"3. Étang Exutoire",0,0,882.47232,8577630.950399999,0.09899567253301703,0.16808103867156435,0.3456663241036244,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2049,"1. Étang de Tête",49.87729376623407,9.254255828877865,1039.608,10104989.76,0.08758582830982836,0.16891701876632867,0.3626671427338408,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2049,"2. Étang de Milieu",52.41661697599328,16.762471409778698,1039.608,10104989.76,0.08758582830982836,0.16891701876632867,0.3626671427338408,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2049,"3. Étang Exutoire",99.86511788438993,42.57471466028308,1039.608,10104989.76,0.08758582830982836,0.16891701876632867,0.3626671427338408,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2050,"1. Étang de Tête",55.937328516805046,22.088357811816028,933.10272,9069758.4384,0.04759690930663044,0.21264926653790464,0.3741140676393571,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2050,"2. Étang de Milieu",57.392950843233216,29.3078059952189,933.10272,9069758.4384,0.04759690930663044,0.21264926653790464,0.3741140676393571,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2050,"3. Étang Exutoire",100,44.78307974018284,933.10272,9069758.4384,0.04759690930663044,0.21264926653790464,0.3741140676393571,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2051,"1. Étang de Tête",70.49478616035371,14.609009077589151,1129.30848,10976878.4256,0.048923949708599375,0.18868822976374836,0.3596397178036705,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2051,"2. Étang de Milieu",57.47069258752101,18.836097886768847,1129.30848,10976878.4256,0.048923949708599375,0.18868822976374836,0.3596397178036705,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2051,"3. Étang Exutoire",96.83374704718327,38.44508001445707,1129.30848,10976878.4256,0.048923949708599375,0.18868822976374836,0.3596397178036705,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2052,"1. Étang de Tête",54.629568883351965,27.640843968603768,1451.3212800000001,14106842.8416,0.14779472200618804,0.1211783140576342,0.39707673717361686,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2052,"2. Étang de Milieu",80.19377274275135,45.548732287069704,1451.3212800000001,14106842.8416,0.14779472200618804,0.1211783140576342,0.39707673717361686,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2052,"3. Étang Exutoire",99.84886381091803,52.00928302261551,1451.3212800000001,14106842.8416,0.14779472200618804,0.1211783140576342,0.39707673717361686,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2053,"1. Étang de Tête",76.81416124614114,60.18235700681925,1295.33472,12590653.4784,0.1680899972075082,0.12895888471690198,0.3923364019143361,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2053,"2. Étang de Milieu",72.83399712221163,59.1254002623604,1295.33472,12590653.4784,0.1680899972075082,0.12895888471690198,0.3923364019143361,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2053,"3. Étang Exutoire",100,83.25613996905284,1295.33472,12590653.4784,0.1680899972075082,0.12895888471690198,0.3923364019143361,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2054,"1. Étang de Tête",48.53450940464457,5.763569522180466,969.77952,9426256.9344,0.13421518745245653,0.16152411438198658,0.3507951801471575,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2054,"2. Étang de Milieu",61.36107895926642,27.408597604948824,969.77952,9426256.9344,0.13421518745245653,0.16152411438198658,0.3507951801471575,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2054,"3. Étang Exutoire",99.09447228014034,47.57862270457908,969.77952,9426256.9344,0.13421518745245653,0.16152411438198658,0.3507951801471575,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2055,"1. Étang de Tête",63.58537628056226,25.928930258370904,1071.94752,10419329.894399999,0.0799839364618635,0.1732965483109473,0.3784064443319202,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2055,"2. Étang de Milieu",73.42637418468226,39.85146357952149,1071.94752,10419329.894399999,0.0799839364618635,0.1732965483109473,0.3784064443319202,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2055,"3. Étang Exutoire",0,0,1071.94752,10419329.894399999,0.0799839364618635,0.1732965483109473,0.3784064443319202,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2056,"1. Étang de Tête",51.76445318549666,10.219811281230758,1067.24736,10373644.339200001,0.08158511165229339,0.2001783602865584,0.35856927590210125,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2056,"2. Étang de Milieu",61.516210114552955,20.31306210166453,1067.24736,10373644.339200001,0.08158511165229339,0.2001783602865584,0.35856927590210125,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2056,"3. Étang Exutoire",98.92909221804081,44.73533415828613,1067.24736,10373644.339200001,0.08158511165229339,0.2001783602865584,0.35856927590210125,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2057,"1. Étang de Tête",78.80603353627288,3.653229646286001,977.59872,9502259.5584,0.11181256079807034,0.21320866550006076,0.38116782232182544,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2057,"2. Étang de Milieu",72.59642200026846,8.835952602664598,977.59872,9502259.5584,0.11181256079807034,0.21320866550006076,0.38116782232182544,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2057,"3. Étang Exutoire",100,10.795546165574686,977.59872,9502259.5584,0.11181256079807034,0.21320866550006076,0.38116782232182544,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2058,"1. Étang de Tête",35.301587696719196,11.931553019860571,1078.6176,10484163.072,0.032664217558281805,0.14465229603870539,0.3458074365855578,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2058,"2. Étang de Milieu",35.052125992276764,20.686822017547986,1078.6176,10484163.072,0.032664217558281805,0.14465229603870539,0.3458074365855578,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2058,"3. Étang Exutoire",99.72904117563786,76.4063271410245,1078.6176,10484163.072,0.032664217558281805,0.14465229603870539,0.3458074365855578,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2059,"1. Étang de Tête",68.69918598279497,29.803268200069656,1034.8992,10059220.224,0.09212152372330047,0.23823172037719118,0.3803734924307438,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2059,"2. Étang de Milieu",64.04760702380409,34.698292364643095,1034.8992,10059220.224,0.09212152372330047,0.23823172037719118,0.3803734924307438,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2059,"3. Étang Exutoire",98.75830406556146,46.42374296454452,1034.8992,10059220.224,0.09212152372330047,0.23823172037719118,0.3803734924307438,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2060,"1. Étang de Tête",36.527100713117605,0,814.89024,7920733.1328,0.08882387935358751,0.2258362820346858,0.3619521190240826,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2060,"2. Étang de Milieu",50.24488046813832,6.3025932043087405,814.89024,7920733.1328,0.08882387935358751,0.2258362820346858,0.3619521190240826,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2060,"3. Étang Exutoire",99.31046655006337,12.738171660386085,814.89024,7920733.1328,0.08882387935358751,0.2258362820346858,0.3619521190240826,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2061,"1. Étang de Tête",47.959420868046124,19.388984952107396,976.3977600000001,9490586.227200001,0.0465670213508501,0.1480332429558212,0.3710663932097196,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2061,"2. Étang de Milieu",48.68249818777423,22.238417192327603,976.3977600000001,9490586.227200001,0.0465670213508501,0.1480332429558212,0.3710663932097196,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2061,"3. Étang Exutoire",0,0,976.3977600000001,9490586.227200001,0.0465670213508501,0.1480332429558212,0.3710663932097196,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2062,"1. Étang de Tête",68.0623273551133,40.813756619038756,1212.39072,11784437.798400002,0.038054990854558525,0.15292246741549634,0.3646464442838582,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2062,"2. Étang de Milieu",74.40683003718291,49.86629349744373,1212.39072,11784437.798400002,0.038054990854558525,0.15292246741549634,0.3646464442838582,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2062,"3. Étang Exutoire",100,62.713687283462605,1212.39072,11784437.798400002,0.038054990854558525,0.15292246741549634,0.3646464442838582,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2063,"1. Étang de Tête",42.539005838553805,15.742416498783266,908.1936000000001,8827641.792,0.12120036199304117,0.23683323677103132,0.3451532076521178,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2063,"2. Étang de Milieu",45.630361562503154,27.277449435335765,908.1936000000001,8827641.792,0.12120036199304117,0.23683323677103132,0.3451532076521178,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2063,"3. Étang Exutoire",98.49181223605991,75.3379134056928,908.1936000000001,8827641.792,0.12120036199304117,0.23683323677103132,0.3451532076521178,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2064,"1. Étang de Tête",62.046215481808076,38.20813159946525,1113.0912,10819246.464,0.06011889347509723,0.1565704001287237,0.3602242734835502,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2064,"2. Étang de Milieu",55.776102367786535,38.8740772222145,1113.0912,10819246.464,0.06011889347509723,0.1565704001287237,0.3602242734835502,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2064,"3. Étang Exutoire",99.5240041414114,67.28346987663612,1113.0912,10819246.464,0.06011889347509723,0.1565704001287237,0.3602242734835502,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2065,"1. Étang de Tête",52.52045279772109,6.482543595707444,1067.79168,10378935.129600001,0.09430111920581274,0.16596068580474446,0.36715886682075793,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2065,"2. Étang de Milieu",55.43194415873034,18.534684798033283,1067.79168,10378935.129600001,0.09430111920581274,0.16596068580474446,0.36715886682075793,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
2065,"3. Étang Exutoire",100,39.27204203902896,1067.79168,10378935.129600001,0.09430111920581274,0.16596068580474446,0.36715886682075793,"2. Aléatoire (Fixe)","IPSL-CM5A  RCA4","IPSL-CM5A (Hiver humide/Été extrême)"
