"DATE";"LAMBX";"LAMBY";"PRELIQ";"ETP";"Tmoy";"Tmax";"Tmin"
2016-03-01;604000;2249000;0,02592;0,79488;1,10000000000002;4,05000000000001;-1,45999999999998
2016-03-02;604000;2249000;0;0,69984;2,49000000000001;3,90000000000003;0,670000000000016
2016-03-03;604000;2249000;2,49696;0,46656;1,40000000000003;2,5;-1
2016-03-04;604000;2249000;2,30688;0,5184;-0,569999999999993;1,18000000000001;-2,13
2016-03-05;604000;2249000;6,49728;0,4752;2,29000000000002;4,98000000000002;-0,229999999999961
2016-03-06;604000;2249000;2,45376;0,57888;4,21000000000004;6,93000000000001;0,600000000000023
2016-03-07;604000;2249000;6,48;0,83808;8,27000000000004;11,48;5,46000000000004
2016-03-08;604000;2249000;6,49728;0,88992;6,80000000000001;8,15000000000003;4,68000000000001
2016-03-09;604000;2249000;4,43232;0,7344;5,30000000000001;7,23000000000002;3,11000000000001
2016-03-10;604000;2249000;7,8624;0,57888;6,19;9,19;4,13
2016-03-11;604000;2249000;4,68288;0,87264;3,23000000000002;5,64000000000004;1,74000000000001
2016-03-12;604000;2249000;0,42336;0,76896;1,81;3,63;0,520000000000039
2016-03-13;604000;2249000;0;1,19232;1,05000000000001;4,93000000000001;-1,88
2016-03-14;604000;2249000;0,40608;1,0368;1,10000000000002;4,52000000000004;-2,03999999999996
2016-03-15;604000;2249000;0;1,1232;1,13;5,57000000000005;-2,07999999999998
2016-03-16;604000;2249000;0;1,39968;3,19;8,99000000000001;-1,71999999999997
2016-03-17;604000;2249000;0,42336;1,58976;4,49000000000001;11,88;-0,479999999999961
2016-03-18;604000;2249000;5,7456;1,15776;6,69;10,45;3,43000000000001
2016-03-19;604000;2249000;0,78624;1,13184;7,26000000000005;10,86;3,27000000000004
2016-03-20;604000;2249000;1,02816;0,864;10,79;12,65;9,17000000000002
2016-03-21;604000;2249000;0;1,56384;11,46;15,62;9,35000000000002
2016-03-22;604000;2249000;11,86272;0,864;9,58000000000004;10,7;8,42000000000002
2016-03-23;604000;2249000;0,29376;1,1664;9,64000000000004;11,8200000000001;7,69
2016-03-24;604000;2249000;0;1,75392;9,86000000000001;14,8;5,05000000000001
2016-03-25;604000;2249000;0;2,02176;9,80000000000001;16,64;3,95000000000005
2016-03-26;604000;2249000;0,79488;1,27872;7,20000000000005;9,88;4,96000000000004
2016-03-27;604000;2249000;0;1,5552;5,30000000000001;9,83000000000004;2,73000000000002
2016-03-28;604000;2249000;0,5184;1,65024;4,23000000000002;10,52;1,42000000000002
2016-03-29;604000;2249000;7,3872;1,40832;4,58000000000004;9,82000000000005;1,5
2016-03-30;604000;2249000;1,93536;1,18368;2,58000000000004;6,31;0,0200000000000387
2016-03-31;604000;2249000;0;1,39104;4,99000000000001;8,04000000000002;1,12
2016-04-01;604000;2249000;15,66432;0,76032;4,21000000000004;4,84000000000003;3,45000000000005
2016-04-02;604000;2249000;0;1,96128;5,24000000000001;10,7;0,840000000000032
2016-04-03;604000;2249000;0;2,35008;6,57000000000005;12,84;0,200000000000045
2016-04-04;604000;2249000;0;2,4192;8,49000000000001;15,23;1,09000000000003
2016-04-05;604000;2249000;0;2,66976;9,34000000000003;18,76;1,22000000000003
2016-04-06;604000;2249000;0;3,1104;11,23;18,78;4,59000000000003
2016-04-07;604000;2249000;0;2,55744;12,37;18,79;5,97000000000003
2016-04-08;604000;2249000;0;2,57472;12,95;17,65;6,60000000000002
2016-04-09;604000;2249000;0;2,71296;11,63;17,83;4,87
2016-04-10;604000;2249000;0;2,87712;13,7;16,88;5,80000000000001
2016-04-11;604000;2249000;0;3,08448;13,84;20,52;9,81
2016-04-12;604000;2249000;0;1,36512;11;12,6;9,48000000000002
2016-04-13;604000;2249000;0;1,75392;9,54000000000002;12,65;7,99000000000001
2016-04-14;604000;2249000;0;1,84896;9,44;12,36;6,47000000000003
2016-04-15;604000;2249000;0;2,7216;13,62;18,17;5,63
2016-04-16;604000;2249000;0;2,9376;11,39;16,6;6,51000000000005
2016-04-17;604000;2249000;1,45152;2,54016;9,64000000000004;14,23;5,09000000000003
2016-04-18;604000;2249000;0;2,83392;8,39000000000004;15,12;3
2016-04-19;604000;2249000;0;3,04992;10,56;16,61;2,79000000000002
2016-04-20;604000;2249000;0;3,60288;11,73;17,65;6,60000000000002
2016-04-21;604000;2249000;0;4,00032;13,3200000000001;19,96;5,43000000000001
2016-04-22;604000;2249000;0;4,42368;14,53;23,75;6,27000000000004
2016-04-23;604000;2249000;0;4,63104;17,74;24,77;10,16
2016-04-24;604000;2249000;0;3,3264;18,11;21,21;11,9
2016-04-25;604000;2249000;2,8512;3,7152;19,45;23,97;10,77
2016-04-26;604000;2249000;0;2,52288;16,1;18,61;11,86
2016-04-27;604000;2249000;2,65248;3,1104;15,15;20,71;10,51
2016-04-28;604000;2249000;2,47104;3,09312;14,96;19,39;11,58
2016-04-29;604000;2249000;8,06976;2,66112;13,58;15,87;11,02
2016-04-30;604000;2249000;0;2,52288;14,1;17,13;11,2
2016-05-01;604000;2249000;0;3,82752;17,74;24,73;11,44
2016-05-02;604000;2249000;0;4,7952;20,42;27,02;14,05
2016-05-03;604000;2249000;0,5616;5,02848;20,93;29,52;15,14
2016-05-04;604000;2249000;0;4,54464;22,79;28,49;15,65
2016-05-05;604000;2249000;0;4,42368;21,98;27,44;18,14
2016-05-06;604000;2249000;0;4,76064;21,5700000000001;27,21;16,5700000000001
2016-05-07;604000;2249000;0;4,28544;21,54;25,87;16,89
2016-05-08;604000;2249000;0;4,5792;19,53;23,43;15,65
2016-05-09;604000;2249000;0;4,4928;16,31;19,61;10,73
2016-05-10;604000;2249000;5,2272;3,31776;11,55;14,77;9,15000000000003
2016-05-11;604000;2249000;4,76064;1,1232;12,3;13,1;11,61
2016-05-12;604000;2249000;0,74304;3,30912;13,38;20,54;9,69
2016-05-13;604000;2249000;0;3,12768;14,54;19,24;10,1
2016-05-14;604000;2249000;0;2,71296;15,18;18,55;12,46
2016-05-15;604000;2249000;0;2,68704;14,17;17,8200000000001;10,53
2016-05-16;604000;2249000;0;3,56832;13,53;17,74;9,23000000000002
2016-05-17;604000;2249000;0;3,42144;12,83;18,68;8,21000000000004
2016-05-18;604000;2249000;0;3,44736;17,71;21,18;10,08
2016-05-19;604000;2249000;0;4,84704;19,65;28,27;12,8200000000001
2016-05-20;604000;2249000;1,02816;2,19456;15,4;17,38;13,37
2016-05-21;604000;2249000;0;4,09536;17,52;21,78;12,18
2016-05-22;604000;2249000;0;4,21632;18,2;22,43;10,3
2016-05-23;604000;2249000;0,12096;4,44096;21,34;26,1;15,3
2016-05-24;604000;2249000;0,53568;4,08672;21,09;26,15;16,96
2016-05-25;604000;2249000;10,46304;4,16448;20,97;27,06;17,18
2016-05-26;604000;2249000;0;4,04352;21,56;26,02;15,65
2016-05-27;604000;2249000;0;4,68288;19,5;25,83;14,26
2016-05-28;604000;2249000;0;4,7088;15,69;19,53;11,8200000000001
2016-05-29;604000;2249000;0;4,104;15,9;19,7;10,74
2016-05-30;604000;2249000;0;4,4064;14,46;19,39;10,99
2016-05-31;604000;2249000;0,09504;2,73888;12,67;16,03;8,53000000000003
2016-06-01;604000;2249000;0;3,60288;16,29;21,52;9,97000000000003
2016-06-02;604000;2249000;0;4,81248;20,88;27,08;14,72
2016-06-03;604000;2249000;0;5,38272;21,7;29,37;15,42
2016-06-04;604000;2249000;9,17568;5,17536;23,87;30,56;17,0700000000001
2016-06-05;604000;2249000;0;5,1408;24,27;30,61;19,42
2016-06-06;604000;2249000;0,63072;1,0368;18,3;18,45;18,17
2016-06-07;604000;2249000;4,57056;3,47328;20,85;23,85;17,13
2016-06-08;604000;2249000;19,99296;3,86208;19,65;24,1;15,76
2016-06-09;604000;2249000;1,15776;1,43424;17,65;18,26;17,23
2016-06-10;604000;2249000;0,1296;4,752;23,24;27,55;14,59
2016-06-11;604000;2249000;3,61152;3,87072;21,87;25,15;17
2016-06-12;604000;2249000;5,82336;5,25312;22,85;30,26;18,27
2016-06-13;604000;2249000;0;5,14944;24,09;29,85;17,78
2016-06-14;604000;2249000;1,19232;5,17536;24,75;31,3200000000001;19,45
2016-06-15;604000;2249000;5,19264;4,90752;24,79;30,38;20,8200000000001
2016-06-16;604000;2249000;0;4,6224;24,61;28,38;19,62
2016-06-17;604000;2249000;1,80576;4,99392;23,53;29,75;17,47
2016-06-18;604000;2249000;0,10368;5,06304;24,95;30,93;19,56
2016-06-19;604000;2249000;2,51424;5,59872;24,36;32,4;18,37
2016-06-20;604000;2249000;17,34048;4,24224;22,6;27,53;18,71
2016-06-21;604000;2249000;0;3,35232;20,7;23,8200000000001;18,08
2016-06-22;604000;2249000;0;4,54464;22,87;27,5700000000001;18,16
2016-06-23;604000;2249000;0;5,17536;22,22;29,2;16,15
2016-06-24;604000;2249000;0;5,68512;23,41;30,99;16,05
2016-06-25;604000;2249000;0;5,66784;25,96;31,75;18,41
2016-06-26;604000;2249000;0;5,84928;26,37;32,36;20,42
2016-06-27;604000;2249000;2,5056;5,64192;26,65;33,28;21,1
2016-06-28;604000;2249000;18,39456;4,86432;27,22;31,75;21,67
2016-06-29;604000;2249000;9,33984;3,00672;25,23;26,3;22,48
2016-06-30;604000;2249000;20,27808;4,81248;26,71;32,09;21,27
2016-07-01;604000;2249000;11,48256;4,15584;18,81;22,75;15,9
2016-07-02;604000;2249000;0,49248;3,11904;17,98;20,71;15,0700000000001
2016-07-03;604000;2249000;0;4,32864;18,71;25,67;13,86
2016-07-04;604000;2249000;0;4,08672;20,5;24,84;16,27
2016-07-05;604000;2249000;0;4,11264;19,45;25,17;14,61
2016-07-06;604000;2249000;0,89856;3,24;20,83;23,81;18,15
2016-07-07;604000;2249000;0;3,53376;22,17;24,96;18,93
2016-07-08;604000;2249000;0;4,25088;23,4;28,14;19,48
2016-07-09;604000;2249000;5,97888;4,89024;24,36;30,5;18,85
2016-07-10;604000;2249000;2,65248;3,73248;21,95;25,8;18,76
2016-07-11;604000;2249000;11,67264;3,74112;20,55;23,96;17,22
2016-07-12;604000;2249000;0;3,73248;18,7;22,51;15,18
2016-07-13;604000;2249000;0;4,08672;18,39;23,94;13,18
2016-07-14;604000;2249000;0;4,25088;19,35;24,12;14,28
2016-07-15;604000;2249000;0;4,0608;19,48;23,6;14,47
2016-07-16;604000;2249000;0;1,58976;15,75;16,33;15,39
2016-07-17;604000;2249000;1,66752;4,0608;18,94;24,58;15,16
2016-07-18;604000;2249000;1,296;3,7152;18,84;23,54;14,51
2016-07-19;604000;2249000;0;4,02624;19,39;24,31;13,38
2016-07-20;604000;2249000;0,40608;2,26368;16,02;17,75;14,83
2016-07-21;604000;2249000;0;4,65696;18,08;22,65;13,02
2016-07-22;604000;2249000;0;2,94624;16,85;19,78;13,68
2016-07-23;604000;2249000;0;3,62016;19,05;22,99;13,17
2016-07-24;604000;2249000;0;2,75616;16,3200000000001;20,05;13,23
2016-07-25;604000;2249000;2,12544;3,20544;18,83;22,78;13,9
2016-07-26;604000;2249000;0;3,65472;17,08;19,96;12,56
2016-07-27;604000;2249000;0;3,08448;15,88;18,86;11,72
2016-07-28;604000;2249000;0;3,85344;17,89;21,71;13,09
2016-07-29;604000;2249000;0,76032;2,79936;16,47;19,62;12,84
2016-07-30;604000;2249000;0;4,38048;18,93;24,81;14,37
2016-07-31;604000;2249000;0;4,70016;19,78;26;14,03
2016-08-01;604000;2249000;0,62208;3,38688;18,9;23,3;15,37
2016-08-02;604000;2249000;0;4,19904;19,05;24,5;14,3
2016-08-03;604000;2249000;0;4,47552;20,65;27,26;14,23
2016-08-04;604000;2249000;0;4,73472;20,8;28,2;13,56
2016-08-05;604000;2249000;0;5,03712;25,16;30,65;17,91
2016-08-06;604000;2249000;0;4,05216;23,39;27,77;19,54
2016-08-07;604000;2249000;0;4,85568;24,78;31,0700000000001;20,72
2016-08-08;604000;2249000;0,10368;5,29632;25,42;32,67;17,74
2016-08-09;604000;2249000;0,3024;4,2768;23,05;28,41;17,87
2016-08-10;604000;2249000;5,75424;3,9312;23,24;28,8200000000001;17
2016-08-11;604000;2249000;0;3,60288;21,38;25,06;16,63
2016-08-12;604000;2249000;13,28832;2,84256;18,47;21,94;15,8200000000001
2016-08-13;604000;2249000;5,184;3,3264;16,92;20,12;12,3200000000001
2016-08-14;604000;2249000;0;3,5856;16,6;20,31;10,88
2016-08-15;604000;2249000;0;3,36096;15,84;20,91;11,61
2016-08-16;604000;2249000;0;3,6288;15,99;21,94;11,05
2016-08-17;604000;2249000;0;4,17312;19,03;27,81;12,48
2016-08-18;604000;2249000;1,44288;3,20544;18,88;22,46;15,34
2016-08-19;604000;2249000;3,64608;2,96352;16,56;19,81;12,88
2016-08-20;604000;2249000;7,14528;2,1168;15,25;17,97;13,41
2016-08-21;604000;2249000;0,3456;2,58336;16,42;20,73;11,7
2016-08-22;604000;2249000;2,808;0,72576;15,26;15,36;15,18
2016-08-23;604000;2249000;0;2,39328;18,06;20,84;13,11
2016-08-24;604000;2249000;2,2896;2,32416;16,56;19,69;14,64
2016-08-25;604000;2249000;0;3,30912;18,02;23,46;13,84
2016-08-26;604000;2249000;0;3,59424;18,85;25,4;11,8200000000001
2016-08-27;604000;2249000;1,58112;2,41056;18,73;21,61;13,76
2016-08-28;604000;2249000;0;2,96352;17,63;22,62;14,5700000000001
2016-08-29;604000;2249000;0;3,20544;17,89;24,2;13,38
2016-08-30;604000;2249000;0,10368;1,76256;15,6;16,67;14,71
2016-08-31;604000;2249000;0;4,03488;20,6;27,61;14,36
2016-09-01;604000;2249000;0;4,00032;22,21;30,27;17,24
2016-09-02;604000;2249000;0,9072;2,4192;21,16;23,85;17,87
2016-09-03;604000;2249000;0;2,96352;21,21;24,94;18,92
2016-09-04;604000;2249000;0;3,024;19,76;25,68;14,48
2016-09-05;604000;2249000;0;3,98304;20,9;29,78;12,79
2016-09-06;604000;2249000;0;3,0672;21,43;26,46;16,61
2016-09-07;604000;2249000;0;2,8512;19,67;24,71;14,87
2016-09-08;604000;2249000;0;3,25728;20,73;26,61;14,29
2016-09-09;604000;2249000;3,65472;1,512;17,92;19,43;16,69
2016-09-10;604000;2249000;0,1296;1,19232;18,27;19,27;16,92
2016-09-11;604000;2249000;1,96128;1,23552;17,98;19,99;16,91
2016-09-12;604000;2249000;0,1728;2,2464;19,06;22,11;16,41
2016-09-13;604000;2249000;0,14688;2,36736;20,01;24,55;16,95
2016-09-14;604000;2249000;0;2,12544;19,97;23,73;17,6
2016-09-15;604000;2249000;0;1,86624;18,05;21,7;15,39
2016-09-16;604000;2249000;0;2,9376;20,03;27,8;12,78
2016-09-17;604000;2249000;0;3,03264;20,34;28,54;11,62
2016-09-18;604000;2249000;0;2,38464;17,41;21,6;13,6
2016-09-19;604000;2249000;0;2,75616;15,23;19,58;11,06
2016-09-20;604000;2249000;0;2,94624;14,7;20,49;8,75
2016-09-21;604000;2249000;0;2,808;15,98;23,5;8,98000000000002
2016-09-22;604000;2249000;0;2,41056;17,13;24,23;12,64
2016-09-23;604000;2249000;0,88128;2,55744;19,33;24,99;13,75
2016-09-24;604000;2249000;0;2,00448;18,42;22,56;14,79
2016-09-25;604000;2249000;0;2,47104;19,39;27,06;12,89
2016-09-26;604000;2249000;0;2,54016;19,5700000000001;28,04;14,35
2016-09-27;604000;2249000;0;1,96128;16,73;20,86;13,96
2016-09-28;604000;2249000;0,18144;1,82304;14,85;19,46;11,4
2016-09-29;604000;2249000;5,01984;1,08;14,87;15,8;13,99
2016-09-30;604000;2249000;10,83456;0,84672;14,46;16,98;12,46
2016-10-01;604000;2249000;0;1,53792;12,58;15,44;6,29000000000002
2016-10-02;604000;2249000;0;1,97856;8,09000000000003;15,8;4,41000000000003
2016-10-03;604000;2249000;0;2,27232;13,55;19,88;4,92000000000002
2016-10-04;604000;2249000;0;2,22048;15,15;22,92;10,2
2016-10-05;604000;2249000;0;1,84896;15,85;22,5700000000001;8,10000000000002
2016-10-06;604000;2249000;0;2,12544;15,19;23,04;9,01000000000005
2016-10-07;604000;2249000;1,90944;1,07136;14,36;16,11;12,89
2016-10-08;604000;2249000;6,4368;0,70848;14,7;15,99;13,81
2016-10-09;604000;2249000;0;1,3392;14,75;19,38;11,43
2016-10-10;604000;2249000;0;1,58112;12,23;20,29;7,05000000000001
2016-10-11;604000;2249000;3,31776;1,27872;14,19;18,04;10,49
2016-10-12;604000;2249000;8,60544;1,31328;12,56;16,76;8,36000000000001
2016-10-13;604000;2249000;5,03712;0,85536;7,80000000000001;10,63;6,27000000000004
2016-10-14;604000;2249000;0,06048;1,00224;6,67000000000002;12,5700000000001;3,53000000000003
2016-10-15;604000;2249000;13,12416;0,6048;6,23000000000002;9,92000000000002;4,14000000000004
2016-10-16;604000;2249000;0;0,68256;8,80000000000001;11,8200000000001;5,81
2016-10-17;604000;2249000;0;1,37376;11,4;18,06;7,19
2016-10-18;604000;2249000;0;0,98496;12,17;17,71;8,44
2016-10-19;604000;2249000;0;1,1664;13,68;19,62;10,3200000000001
2016-10-20;604000;2249000;0;0,87264;14,18;16,36;10,42
2016-10-21;604000;2249000;0;1,2096;12,62;17,92;8,37
2016-10-22;604000;2249000;0;1,52064;10,85;15,09;5,22000000000003
2016-10-23;604000;2249000;0;1,1664;8,37;13,29;5,34000000000003
2016-10-24;604000;2249000;0;0,85536;7;13,89;2,81
2016-10-25;604000;2249000;0,20736;0,48384;5,06;7,74000000000001;3,58000000000004
2016-10-26;604000;2249000;0;0,58752;6,56;10,68;3,40000000000003
2016-10-27;604000;2249000;4,45824;0,432;5,37;10,12;2,66000000000003
2016-10-28;604000;2249000;0;0,70848;9,64000000000004;14,46;5,37
2016-10-29;604000;2249000;14,56704;1,27872;12,89;18,66;8,07000000000005
2016-10-30;604000;2249000;0;0,70848;9,80000000000001;16,01;5,56
2016-10-31;604000;2249000;0;0,79488;9,95000000000005;14,83;3,96000000000004
2016-11-01;604000;2249000;5,3136;0,53568;7,37;7,58000000000004;7,26000000000005
2016-11-02;604000;2249000;0,96768;0,40608;9,28000000000003;11,18;8,36000000000001
2016-11-03;604000;2249000;0;0,95904;13,4;15,62;8,93000000000001
2016-11-04;604000;2249000;5,26176;1,07136;12,25;15,03;8,65000000000003
2016-11-05;604000;2249000;3,65472;0,63072;9,83000000000004;10,8;8,62
2016-11-06;604000;2249000;4,38912;0,33696;11,03;12,94;9,08000000000004
2016-11-07;604000;2249000;2,68704;0,36288;10,58;10,61;10,56
2016-11-08;604000;2249000;4,12128;0,38016;9,75;11,3;8,5
2016-11-09;604000;2249000;15,8544;0,38016;10,95;12,61;9,03000000000003
2016-11-10;604000;2249000;16,5456;0,32832;11,33;12,17;8,99000000000001
2016-11-11;604000;2249000;13,29696;0,31104;10,75;12,5700000000001;8,62
2016-11-12;604000;2249000;0,20736;0,63072;8,94;10,81;4,69
2016-11-13;604000;2249000;19,59552;0,26784;9,80000000000001;16,74;3,58000000000004
2016-11-14;604000;2249000;14,20416;0,61344;16,59;16,8200000000001;15,66
2016-11-15;604000;2249000;43,81344;0,26784;12,77;15,85;10,22
2016-11-16;604000;2249000;2,60064;0,35424;10,37;11,56;9,15000000000003
2016-11-17;604000;2249000;33,62688;0,19872;10,3;11,71;8,42000000000002
2016-11-18;604000;2249000;3,0672;0,80352;8,03000000000003;9,31;6,98000000000002
2016-11-19;604000;2249000;0,15552;0,50976;4,89000000000004;5,74000000000001;4,34000000000003
2016-11-20;604000;2249000;6,0048;0,1296;5,22000000000003;12,2;-0,0299999999999727
2016-11-21;604000;2249000;4,82112;0,13824;7,70000000000005;12;3,95000000000005
2016-11-22;604000;2249000;2,7216;0,16416;6,41000000000003;7,62;4,18000000000001
2016-11-23;604000;2249000;4,52736;0,20736;8,43000000000001;10,25;7,22000000000003
2016-11-24;604000;2249000;20,88288;0,31968;8,23000000000002;8,60000000000002;7,27000000000004
2016-11-25;604000;2249000;10,33344;0,29376;5,93000000000001;6,5;5,42000000000002
2016-11-26;604000;2249000;0;0,14688;0,650000000000034;4,25;-2,23999999999995
2016-11-27;604000;2249000;0;0,2592;-1,42999999999995;1,25;-3,13999999999999
2016-11-28;604000;2249000;0;0,13824;-0,609999999999957;-0,0499999999999545;-2,81999999999999
2016-11-29;604000;2249000;0;0,19008;-1,75;-1,38;-2,39999999999998
2016-11-30;604000;2249000;1,96128;0,07776;0,82000000000005;4,81;-2,42999999999995
2016-12-01;604000;2249000;5,59008;0,15552;3,76000000000005;5,34000000000003;1,17000000000002
2016-12-02;604000;2249000;0;0,15552;2,35000000000002;5,10000000000002;0,100000000000023
2016-12-03;604000;2249000;0;0,1296;6,39000000000004;9,97000000000003;2,87
2016-12-04;604000;2249000;1,76256;0,72576;7,42000000000002;10,73;5,05000000000001
2016-12-05;604000;2249000;0;0,44064;5,94;6,63;4,84000000000003
2016-12-06;604000;2249000;2,73024;0,3456;7,13;9,09000000000003;4,97000000000003
2016-12-07;604000;2249000;10,11744;0,9504;9,25;15,4;6,52000000000004
2016-12-08;604000;2249000;5,9616;1,01952;14,34;15,67;12,08
2016-12-09;604000;2249000;11,21472;0,71712;9,09000000000003;11,23;7,34000000000003
2016-12-10;604000;2249000;0;0,3456;5,80000000000001;7,22000000000003;3,89000000000004
2016-12-11;604000;2249000;0,42336;0,3024;3,96000000000004;4,64000000000004;3,41000000000003
2016-12-12;604000;2249000;0,13824;0,29376;2,66000000000003;4,76000000000005;1,33000000000004
2016-12-13;604000;2249000;0;0,31104;1,86000000000001;3,95000000000005;0,410000000000025
2016-12-14;604000;2249000;0;0,22464;5,22000000000003;6,56;2,39000000000004
2016-12-15;604000;2249000;0;0,3456;5,14000000000004;6,84000000000003;2,83000000000004
2016-12-16;604000;2249000;10,22112;0,36288;7,66000000000003;8,93000000000001;5,93000000000001
2016-12-17;604000;2249000;11,76768;0,46656;9,18000000000001;10,97;7,58000000000004
2016-12-18;604000;2249000;19,3536;0,68256;12,16;15,29;7,06
2016-12-19;604000;2249000;0;0,95904;6,49000000000001;8,77000000000004;4,02000000000004
2016-12-20;604000;2249000;0,53568;0,89856;6,08000000000004;7,75;4,46000000000004
2016-12-21;604000;2249000;3,5424;0,8208;9,02000000000004;10,66;6,92000000000002
2016-12-22;604000;2249000;3,13632;0,9936;9,24000000000001;9,89000000000004;8,22000000000003
2016-12-23;604000;2249000;1,1232;0,3888;8,15000000000003;9,27000000000004;5,66000000000003
2016-12-24;604000;2249000;0,71712;0,19008;7,52000000000004;10,47;5,57000000000005
2016-12-25;604000;2249000;0;0,28512;7,43000000000001;9,58000000000004;4,82000000000005
2016-12-26;604000;2249000;0;0,63936;7,64000000000004;10,5700000000001;5,73000000000002
2016-12-27;604000;2249000;2,592;0,3024;8,23000000000002;9,28000000000003;6,69
2016-12-28;604000;2249000;2,2032;0,37152;7,80000000000001;8,07000000000005;7,25
2016-12-29;604000;2249000;2,79072;0,1728;9,93000000000001;11,47;7,95000000000005
2016-12-30;604000;2249000;0;0,42336;8,63;10,65;5,82000000000005
2016-12-31;604000;2249000;0,68256;0,28512;5,25;7,12;3,59000000000003
2017-01-01;604000;2249000;0,29376;0,45792;5,11000000000001;7,06;1,46000000000004
2017-01-02;604000;2249000;2,65248;0,14688;5,41000000000003;7,47000000000003;1,99000000000001
2017-01-03;604000;2249000;8,61408;0,31104;3,63;7,92000000000002;1,55000000000001
2017-01-04;604000;2249000;1,63296;0,45792;3,79000000000002;7,12;0,840000000000032
2017-01-05;604000;2249000;9,59904;0,3888;5,54000000000002;9,68000000000001;0,189999999999998
2017-01-06;604000;2249000;1,22688;0,26784;6,02000000000004;7,44;4,56
2017-01-07;604000;2249000;0,63936;0,12096;1,59000000000003;3,46000000000004;0,0800000000000409
2017-01-08;604000;2249000;3,39552;0,36288;1,38;3,99000000000001;-1,19
2017-01-09;604000;2249000;0;0,12096;3,03000000000003;4,18000000000001;2
2017-01-10;604000;2249000;0,03456;0,5184;6,29000000000002;7,60000000000002;3,72000000000003
2017-01-11;604000;2249000;0,15552;0,54432;5,85000000000002;7,04000000000002;4,52000000000004
2017-01-12;604000;2249000;0;0,29376;8,36000000000001;10,52;5,07000000000005
2017-01-13;604000;2249000;0;0,5184;7,55000000000001;11,74;3,76000000000005
2017-01-14;604000;2249000;0;0,81216;8,67000000000002;12,47;4,95000000000005
2017-01-15;604000;2249000;0;0,49248;8,48000000000002;10,13;6,36000000000001
2017-01-16;604000;2249000;2,44512;0,63072;11,5;15,02;7,5
2017-01-17;604000;2249000;7,18848;1,09728;6,73000000000002;8,72000000000003;4,99000000000001
2017-01-18;604000;2249000;3,7584;0,46656;5,86000000000001;9,24000000000001;1,96000000000004
2017-01-19;604000;2249000;0,12096;0,62208;0,670000000000016;3,64000000000004;-1,38
2017-01-20;604000;2249000;0,23328;0,36288;-0,529999999999973;0,430000000000007;-3,08999999999997
2017-01-21;604000;2249000;16,5888;0,31968;-1,48999999999995;-0,199999999999989;-2,73999999999995
2017-01-22;604000;2249000;0;0,31968;-1,63;-0,629999999999995;-3,62
2017-01-23;604000;2249000;0;0,29376;-2,70999999999998;-1;-5,70999999999998
2017-01-24;604000;2249000;0;0,432;-2,44;-0,169999999999959;-3,95999999999998
2017-01-25;604000;2249000;0;0,4752;-1,33999999999997;-0,0600000000000023;-3,87
2017-01-26;604000;2249000;0;0,53568;-2,94999999999999;-0,979999999999961;-4,47999999999996
2017-01-27;604000;2249000;0;0,36288;-5,31;-3,17999999999995;-8,12
2017-01-28;604000;2249000;0;0,50112;-6,08999999999997;-3,62;-8,71999999999997
2017-01-29;604000;2249000;0,48384;0,216;-6,15999999999997;-3,10999999999996;-7,59999999999997
2017-01-30;604000;2249000;1,70208;0,19872;-0,909999999999968;0,490000000000009;-3,23999999999995
2017-01-31;604000;2249000;0;0,40608;2,35000000000002;8,36000000000001;-1,13
2017-02-01;604000;2249000;7,28352;0,33696;7,45000000000005;9,14000000000004;5,57000000000005
2017-02-02;604000;2249000;0,12096;1,49472;9,58000000000004;9,99000000000001;8,62
2017-02-03;604000;2249000;0,03456;1,89216;9,07000000000005;11,89;6,73000000000002
2017-02-04;604000;2249000;0,36288;1,728;13,4;15,63;8,08000000000004
2017-02-05;604000;2249000;0,78624;0,84672;8,35000000000002;10,03;6,04000000000002
2017-02-06;604000;2249000;3,59424;0,49248;4,14000000000004;5,82000000000005;0,660000000000025
2017-02-07;604000;2249000;5,53824;0,27648;3,76000000000005;6,51000000000005;0,0100000000000477
2017-02-08;604000;2249000;10,04832;0,36288;7,14000000000004;11,9;3,85000000000002
2017-02-09;604000;2249000;2,13408;0,5616;4,12;6,24000000000001;2,53000000000003
2017-02-10;604000;2249000;0,1728;0,62208;5,24000000000001;6,56;3,44
2017-02-11;604000;2249000;0;0,82944;6,47000000000003;11,03;2,81
2017-02-12;604000;2249000;0,28512;0,40608;2,41000000000003;4,19;1,12
2017-02-13;604000;2249000;0;0,49248;2,78000000000003;5,77000000000004;-1,69999999999999
2017-02-14;604000;2249000;0;0,864;1,97000000000003;5,04000000000002;-1,06999999999999
2017-02-15;604000;2249000;0;1,09728;3,87;9,86000000000001;-1,64999999999998
2017-02-16;604000;2249000;0;1,14048;5,17000000000002;13,64;0,430000000000007
2017-02-17;604000;2249000;0;1,4256;7,47000000000003;13,81;2,13
2017-02-18;604000;2249000;0;1,27008;10,14;14,66;2,36000000000001
2017-02-19;604000;2249000;0;1,34784;9,17000000000002;14,3200000000001;2,23000000000002
2017-02-20;604000;2249000;0;1,13184;8,15000000000003;15,05;3,44
2017-02-21;604000;2249000;0;1,18368;7,87;15;2,67000000000002
2017-02-22;604000;2249000;0;1,2528;8,77000000000004;15,7;2,65000000000003
2017-02-23;604000;2249000;0;0,7344;3,61000000000001;7,57000000000005;0,770000000000039
